	Mean	Variance	Skewness	Kurtosis	Model	Autocorrelation lag 1	Autocorrelation lag 5	Autocorrelation lag 10	Stationarity	Traj file name
51	20.281355039995173	56.362689914199606	-1.255623558100249	1.1923788346805295	Model 0	0.4644262296991622	0.043938410758031	-0.1175925502067456	1.4011478977597398e-13	2_253
52	18.10562396057258	219.89118765793995	0.6566456473926985	-0.8619380495532885	Model 0	0.8332028668478274	0.6615192368931097	0.5348107924376125	0.2472344834932588	2_260
53	20.13854822335032	64.59463459068294	-0.6190133188759532	-0.191932634595608	Model 0	0.5588927210541356	0.0759959208196911	0.170959776186596	1.4728937460523294e-11	2_261
54	19.59936565166313	43.78739942608208	-0.0524718269314237	0.2334612704315835	Model 0	0.3442849282012999	0.1088072981232647	0.0087614320947134	2.288287240884242e-05	2_263
55	21.02353594027662	54.43893420416671	-1.0647982042369344	0.7447815515793783	Model 0	0.4347749197843711	-0.048712590081218	0.2039185949715377	3.0134317293920075e-14	2_264
56	19.812647861234662	47.39519480595235	-1.0828758094948314	1.1635484865889527	Model 0	0.3447487858863817	0.0723578158550436	-0.1495463805218372	5.242993508352191e-17	2_270
57	20.00153169609673	60.92174263934888	-0.9761785561808244	0.5136322306719339	Model 0	0.5710121326911942	0.194851536952845	-0.0468734106954697	0.0002200742420068	2_280
58	20.078053100443725	66.3602693007195	-0.5958133762073269	-0.2276838125061067	Model 0	0.3756639170113775	0.102283265299503	-0.0042007268559414	6.08438637351162e-07	2_282
59	19.62333482236703	82.49655244877691	-0.1448296891689685	-0.8855019211517932	Model 0	0.6153905823401306	0.3624038100990946	0.1051565818416104	0.0083834958312283	2_290
60	21.374323399055424	71.47418722947363	-0.4628623192656603	-0.065627469276206	Model 0	0.4796415767984673	0.1605967497323607	0.0895828328799695	1.0240156014861649e-13	2_291
61	20.506307204688124	49.22536947699985	-0.7442321236065096	0.2461933944065126	Model 0	0.4793362404130921	0.0365132818045721	0.1611566015011463	4.933661474528454e-07	2_300
62	19.29133465181981	117.94118140646718	0.608589324087283	0.6344324554482408	Model 0	0.6149766748649439	0.2477807889810201	0.1414656356381153	1.829296420314342e-09	2_301
63	19.68990794200837	65.81527819574043	-0.2516679296461559	-0.2714810780183168	Model 0	0.4293378691523944	-0.0490475440348133	0.0720381465196706	7.154881038498416e-08	2_307
64	19.95562124343076	66.59091325579831	-0.4042112293567291	-0.2578935350531512	Model 0	0.4523555702411623	0.150234248150879	0.0212710128707561	5.17724984032366e-06	2_311
65	20.51439227920612	30.96147721330811	-0.6498513953383116	1.4667026907119451	Model 0	0.1241204401331898	-0.0025156148044694	0.0470782815903702	4.118628667632614e-22	2_312
66	18.40129288986632	58.70238702954319	-0.050808936141874	-0.2870772926850509	Model 0	0.5238384861146219	0.2494151972106559	0.2456619901725222	0.0004879921819478	2_314
67	19.70028929334816	45.26050517739269	-0.1076957728994135	-0.0784078777865495	Model 0	0.1991803126884997	0.0890504554662627	-0.044154174863111	3.5947314637194703e-10	2_315
68	20.366533494744733	38.41617215886359	-0.7360134804696989	0.7093202105460583	Model 0	0.2214780303791015	0.0441224338879208	0.1269254261372006	1.214260413110555e-07	2_316
69	19.46621740153992	67.83194655942768	-0.3841370848469597	-0.2542225874756609	Model 0	0.492728975223473	0.1852480605389276	0.1035896444084458	0.0013813291843921	2_324
70	20.062019166767712	77.21984849470982	-0.9558995211144118	0.1500638575602537	Model 0	0.6607022328167709	0.2116866910460969	-0.0281377480393001	8.354015361205103e-09	2_326
71	21.77997562003275	60.395416052219424	-0.5720066446514673	0.4364251974936706	Model 0	0.3099040197979016	-0.0249763581675401	-0.0168263657579962	3.1166182503565256e-11	2_332
72	19.394246558924845	55.2358425393126	-0.7848046944487216	-0.1148240611791551	Model 0	0.3951600538054112	0.0595622885428223	0.0165388625114276	1.886592965332525e-15	2_333
73	19.78377728312164	38.65154672838904	-0.6130850450549666	-0.1193173647344747	Model 0	0.3499029282584727	0.1743685706319475	0.0942873138208844	0.114454550710303	2_336
74	19.536775886017352	97.96343514763066	-0.4896919169286033	-0.5884108082264197	Model 0	0.6057940827121676	0.3015813470610523	0.070863371393055	0.053188224401557	2_337
75	20.162804192067263	30.501551018370247	-0.9208691162697402	1.6842406765871978	Model 0	0.1337027059100589	0.120564062932292	0.0117596067486922	1.368506345689919e-05	2_345
76	19.88812532885081	83.36696656384039	-0.3730819037321884	-0.8645189545894878	Model 0	0.4705469113677086	0.0980047534194649	-0.2077462061506295	1.7902904431085055e-06	2_352
77	20.79489487808549	53.083758925125096	-1.055451182592008	0.7563670003481269	Model 0	0.1264120294645996	-0.1286726053099211	-0.0311623355388438	1.15045598322311e-08	2_356
78	19.680603961026005	69.01437260469206	-0.4594295297716952	-0.4747772460839909	Model 0	0.5840422229374679	0.3090445011301845	0.1908733879043867	0.0434139978474898	2_367
79	20.78147117406003	37.88527382123238	-0.6801853043137234	0.6389439476239396	Model 0	0.2910447733147084	-0.1405765353950724	-0.0597805677849329	1.0400186015841527e-09	2_368
80	19.810715919664634	66.48751176879615	-0.0414276645885901	-0.4709734869295072	Model 0	0.6179921055341281	0.2968503048226296	0.2148242824775549	2.169652860668676e-06	2_390
81	13.184034052644598	49.469196711246326	0.7723614941484092	2.8359916739212965	Model 0	0.4642296313790151	0.2425032262326189	-0.1566589170934842	6.457552344848278e-14	2_394
82	19.84570738495216	39.21311691730467	-0.8212772358551856	0.9078712024008428	Model 0	0.5024893727614317	0.1956676078676072	0.0817438756255326	4.280581933843532e-05	2_396
83	21.629575452277813	58.00724659880078	-0.9017118951742384	0.8812279833796728	Model 0	0.2143468694604307	0.0138459700729389	0.0547181473160957	2.5998679521996066e-21	2_400
84	19.60752390697471	69.19310136928105	-0.5658772746448207	-0.1052580817768773	Model 0	0.6027863053629744	0.377739164634237	0.065074581679483	0.0059730280333739	2_403
85	19.61148543321343	70.56427196240492	-0.7601176401880656	-0.381970752209321	Model 0	0.5381500957238436	0.361199231116904	0.1680002784375184	0.0057026295727975	2_408
86	20.017518560417976	52.87147948789607	-0.6842811254914303	0.6667045079745861	Model 0	0.4061143975203679	0.0269915188952816	0.0996667494691652	7.402554455541563e-16	2_410
87	19.74077886673768	63.24145685338633	-0.4626300448561275	-0.4249801457728512	Model 0	0.5646061571705618	0.3932424965062881	0.3772244812063646	0.0967770079528311	2_417
88	19.77906238156849	114.41752399628336	-0.4559583573577734	-0.8116967900522001	Model 0	0.669173524172048	0.4954297086021224	0.2582817698477629	0.2141212013777718	2_423
89	19.98629132100179	90.74076697850236	0.656986677049972	0.2762918526365658	Model 0	0.4851442492971172	0.043978487682309	0.1963135588503443	5.616343984795328e-13	2_426
90	19.87936224521757	86.96715347389619	-0.6464284090300798	-0.4545941048017177	Model 0	0.4244775757621039	0.1081862810735435	0.0750373675998597	9.528047749226225e-08	2_428
91	16.99771413436153	75.12938697180246	0.3960748208607234	-0.1069914853428337	Model 0	0.3637099442508048	0.1867426337040916	0.0837523121220628	0.0006730408374155	2_431
92	20.08551436757104	88.94384334888723	-0.182673069696212	-0.6329920064192902	Model 0	0.67695434476511	0.2576989946812303	0.1206580597923673	4.5018459045807393e-08	2_433
93	20.010214568075803	42.02231765562753	-0.9754028574134864	1.4829801912107214	Model 0	0.2939662129702227	0.085352547145524	-0.0598403520514384	2.527509097945979e-15	2_439
94	19.900713282821343	49.64945629722473	-0.8204580337379739	0.319497503488197	Model 0	0.5235878213646952	0.1478810931585046	0.1366975882785077	2.330176527000904e-05	2_442
95	19.67050460144825	39.740267058650346	-0.5156534935104709	0.3528171320256508	Model 0	0.2565167968746685	0.1044130227558331	-0.0147609725850024	0.0007081492532939	2_445
96	20.467908665265263	53.01705042376389	-1.0383013817741205	0.660379406252595	Model 0	0.3431178644821133	0.0858134187414733	0.0420280531998419	2.634491324444102e-09	2_446
97	19.96637072800669	44.21137342223687	-0.5798348275243632	0.1397767513650576	Model 0	0.3512592296163351	0.1571119623608328	0.0314865036201037	7.992653646060885e-16	2_463
98	19.951057702990987	54.01852624669086	-0.4277138905649626	0.0327589134104631	Model 0	0.4788430673320527	0.1900028690573682	-0.0336881391312414	0.0006114431266372	2_466
99	20.350566351373608	62.16558213301703	-0.8697094918110283	0.4384575083287574	Model 0	0.3726515324402393	-0.0008400703703846	-0.0692942904049004	8.68984857575962e-16	2_471
100	19.826807008676827	57.74012220568317	-0.2850686476686086	1.3855455137039383	Model 0	0.2861580369563689	0.1856331768067784	-0.013218818297658	4.794876742357546e-05	2_484
101	19.95388156293562	50.13748958090216	-0.9898253597137028	0.6465144588099472	Model 0	0.3626929621198665	0.0124584849932694	0.1543072352931128	3.653396637036838e-17	2_486
102	20.207761359987085	73.1553199283215	-0.7906879581842304	-0.1987488203968817	Model 0	0.2811293105198814	-0.0254387458615838	0.1445654119040439	1.1724269008716504e-18	2_502
103	19.88851815663453	53.69987128048794	-0.7061456836634648	-0.0674796574058902	Model 0	0.3385560526974646	0.0014581621519561	0.0707846588245768	2.0886654214377785e-07	2_506
104	19.720766034101377	53.06941356278291	-0.6468695631313648	0.1293447128022031	Model 0	0.4522638190405101	0.11373531628448	-0.0370513547984701	1.0939000765827566e-06	2_508
105	20.13509197039219	63.67396577260475	-0.2993756603607648	0.1172343464145875	Model 0	0.4557498480231028	0.0229508166548793	0.0047346910297261	1.6452108884350867e-13	2_526
106	19.311851091050784	71.09202133057488	-0.7083269996303535	-0.1706254279094659	Model 0	0.5057128126358694	0.1887420207754725	0.0479171680626168	9.356807120866814e-07	2_527
107	19.97495351435888	55.96807354176772	-0.2947333923207779	0.0458263483029548	Model 0	0.6047180185273292	0.2901039584096556	0.0824035104687611	0.021601075736751	2_529
108	19.19804149386827	62.1694379615109	-0.5714265160793179	-0.6597656267888214	Model 0	0.4703279721807545	0.1441240746442056	0.0028282705877759	2.2157629399555532e-13	2_532
109	20.051126023364883	71.359735546731	-0.4796601010076512	-0.2399406219415714	Model 0	0.4364155437495272	0.1972546342120955	0.019033200905348	0.0237279428153912	2_533
110	22.047680089202064	70.84502955346639	-0.6866731733005188	-0.2134370785245174	Model 0	0.1774550324441995	-0.0152563516813262	0.0590162985816546	0.0032946759880666	2_546
111	21.938691235224177	93.8563581883666	-0.196793343705974	-0.5732039798446587	Model 0	0.2022321512124087	0.0901044760332836	0.0197359347653601	1.099997973575951e-12	2_551
112	19.705935266723248	46.46946475642214	-0.3928418669410548	-0.2730628390012359	Model 0	0.2894243812236732	0.085446257819501	-0.0426346101750116	4.563149105584764e-18	2_562
113	21.24801225339205	35.71227330938775	-0.7759489280027345	0.1493825856472432	Model 0	0.1145998120477117	0.0636596736674765	-0.1443658416971343	3.951510662708216e-23	2_563
114	19.55005127147675	62.27468372016989	-0.6011213041485284	-0.1930346895532229	Model 0	0.4345150286853003	0.0336364064983453	0.1144935791329045	4.0098105792271966e-14	2_569
115	20.316244539861263	104.70853214807052	-0.6944500072170604	-0.6722390505305627	Model 0	0.551155575669767	0.1530639445851353	0.0002161814783563	1.5592150487646967e-05	2_573
116	18.818730942647303	77.60890580466292	-0.151522378222307	-0.4478068404351161	Model 0	0.5807386444425716	0.3482001911156252	0.2657607668513769	0.0244640913502141	2_574
117	23.31297675311367	102.57032352528256	-0.8246172825200272	-0.0573584715754451	Model 0	0.4772484732823472	0.0540169906142689	0.00536136248804	1.0230133793782269e-05	2_587
118	19.647214225203285	47.66552375530485	-0.5120637002349906	0.2866716336090973	Model 0	0.288663755794468	-0.0576348472691522	0.0665546659710137	5.040235505311688e-07	2_601
119	21.31901253724814	58.591605839626204	-0.8545992905017762	0.4665995941990615	Model 0	0.2671989339854265	0.0631475664238623	0.044045717883871	1.4077808095693406e-19	2_602
120	20.001570961808145	48.23690584553701	-0.851728495044147	0.622410598439378	Model 0	0.354827311887886	-0.0702467184930827	0.0300042875354936	1.3532913651059895e-16	2_607
121	19.94129992549362	48.846700020289504	-0.3559192055517698	-0.2366864138732367	Model 0	0.4222228407875058	0.1709003479103056	0.0257297458646304	2.822405586322305e-08	2_618
122	22.417485584603483	109.7416031863792	-0.7696011049620757	-0.2240052693372778	Model 0	0.4279503440390259	0.1670783827058466	0.1043076008471794	0.0017550322132047	2_623
123	20.32324359955637	34.6333787410525	-1.110655109734026	1.3260351645144777	Model 0	0.3000329097514064	0.1475728463407274	0.0344271348577927	8.002146869564723e-18	2_625
124	20.21373219704361	60.85938452965637	-0.5819182232522772	-0.1511601510313385	Model 0	0.5847878072304924	0.2724999898217783	0.3670931330601364	0.0767027670528282	2_626
125	21.36921330070428	85.65021229201625	-0.6940143643125906	0.0192616358860306	Model 0	0.5315132862184703	0.3454091467763031	0.1732792286366027	0.0003154368328388	2_627
126	24.26401942793248	91.3042699947654	-0.6546967776905467	-0.0993678398014128	Model 0	0.2931986105918157	0.0031807598331392	-0.0872469897048139	7.3097176397705e-18	2_628
127	21.601984271529805	148.56064481325097	-0.5187520541949152	-0.9746324225691329	Model 0	0.5995600301111363	0.4713418675721238	0.3217491095024796	0.0015146731396639	2_634
128	19.8997616166544	50.63003622186718	-0.2214248951086382	-0.1678114119031621	Model 0	0.3831483013502811	-0.0038617152726373	-0.1721986217067936	1.4779588593720554e-16	2_635
129	20.157133312307185	57.39314499229598	-0.9824217647473812	0.6143284753852067	Model 0	0.5501405572989457	0.2631096983102057	0.0398852520377671	0.0177379172097434	2_637
130	21.155730902189724	37.941859601917656	-1.0264156569467888	1.3351751558942402	Model 0	0.1900006748778068	-0.03585054588955	0.0355173847691245	3.9292134476825385e-21	2_648
131	19.55766517940185	54.02911653605096	-0.7407755531930196	0.0198290975635848	Model 0	0.3342848299795718	0.1393713922800916	0.0126095309484937	1.6754556541181132e-16	2_649
132	19.97427811775052	51.49669363290725	-0.3627097823334337	0.5072343119854406	Model 0	0.4915638294080985	0.252220609085442	0.2758826192098947	0.107456691756081	2_650
133	19.91293281668544	34.87188367988697	-0.7582239317967012	0.6854426225863532	Model 0	0.3108491004390982	-0.0060006581183042	0.0743495867392267	7.591421222473804e-18	2_653
134	21.21297430594256	71.24829471979065	0.3375744548118526	0.5635680010235662	Model 0	0.0826716506777021	-0.0547958627089669	0.0626354108921478	1.6120713184098431e-24	2_654
135	20.053492527777195	53.50060396557828	-0.6959488888744301	0.373904361144052	Model 0	0.4044150498170447	0.0952210897274957	0.1457298902568814	5.73066669708244e-16	2_656
136	20.02032225723216	43.5950136064382	-0.6516552329053978	0.4704030361644093	Model 0	0.2865627542753728	0.2314196290850984	-0.1240059718519698	0.0002119849262964	2_661
137	20.14791202056274	42.00436703459961	-0.6665529113770577	0.0232666207615324	Model 0	0.0789036365604524	0.0340027399195875	0.0574440270069269	0.0046534137376088	2_665
138	19.66637141378478	55.3725912841603	-0.5529488024596362	0.145450634403796	Model 0	0.2529315650208216	-0.0269125800675902	0.0033501687397812	4.479339271925104e-20	2_666
139	19.256830116604647	74.64252335445426	-0.7146873550849028	-0.0731594189416333	Model 0	0.6427794514094566	0.3594328301707289	0.1403584329616326	0.0122616296594472	2_684
140	19.750970395811628	141.176053567988	-0.35323105351499	-0.9536568654417024	Model 0	0.691416469456805	0.5374002597204933	0.3006247122126113	0.0552091121104396	2_689
141	21.83260468030767	54.5532414047462	-0.7248278475952105	0.234496930484259	Model 0	0.2120013082076344	0.0248427358091438	0.0247368288586872	2.313132425687288e-15	2_690
142	19.0726236719734	68.68393133848595	-0.4137052872827027	-0.1714361607495322	Model 0	0.5492443749823259	0.0601013322284242	0.0647920883921959	2.898394779503504e-11	2_698
143	20.64601610115125	45.79065011433375	-0.8499894780112885	0.3353792653731062	Model 0	0.1772203748262983	-0.0459047951025055	0.1280468422643184	3.5833566126162444e-09	2_707
144	21.0014971309898	52.309365174198405	-0.9068816031432952	0.2226489531317201	Model 0	0.1231787551809887	0.0670033099490924	0.0132279208837173	1.8121997697302802e-23	2_709
145	19.810489525503925	57.00480712051893	-0.6063567139857431	0.0492026721589677	Model 0	0.3281343194042075	0.1487004383522593	0.0708678696413711	6.4977758206408e-18	2_710
146	20.81299926576313	73.61702406163654	-0.6552973301512639	-0.3261862126809687	Model 0	0.405010365059255	0.101002219243614	-0.0316433848506147	1.0012310856879024e-05	2_715
147	19.62387790877142	45.57520205023157	-1.0090756947014188	0.6248598621792438	Model 0	0.2918486374704739	0.0885698835107011	-0.0175133132767122	2.208887584785645e-18	2_716
148	20.977565573191782	26.91378358546732	-1.0955098907488212	1.975028877817804	Model 0	0.161964989265455	0.1067769720025545	-0.2586053690458578	2.924550797962865e-05	2_717
149	21.149525062835185	134.43467404895082	0.1902076368558436	-0.632168703307368	Model 0	0.647541424560136	0.420509438165182	0.3415957988779949	0.5895347010598773	2_719
150	20.12586100339794	41.72078054895889	-0.7530863851643692	0.3482871984506368	Model 0	0.381037719687593	-0.0521378714145664	-0.0202630506657803	5.744973456360207e-10	2_734
151	19.57094932580782	45.8950234092304	-0.6505697155956407	0.0477849046129019	Model 0	0.3800886530142738	-0.163876007035429	-0.0606188620630705	3.287408504438208e-09	2_739
152	18.92063634975675	64.56349828512111	-0.6346102433369839	-0.3359011582119313	Model 0	0.3511005905950062	0.1856534453115526	0.1670786408352929	0.015784521202128	2_745
153	19.42126756745829	37.423228843696464	-0.4433694872520572	0.244108647003411	Model 0	0.4522144770309924	0.2189325651807881	0.141137164980837	0.0109489248370263	2_746
154	19.841898524741097	51.58667052818181	-0.709322912166216	-0.0179900032455986	Model 0	0.4651220363862441	0.1027346901784158	0.1372978117163389	1.9227837165679167e-05	2_751
155	21.99536394538802	53.14750352443922	-1.1040134273995412	1.09949782207379	Model 0	0.3852959038250834	0.0930889422807524	-0.0061985142095407	8.712878105255682e-10	2_761
156	20.17864544961712	71.75514508978877	-0.3514588205686907	-0.0871709294630918	Model 0	0.5192885962249656	0.0525458194698233	0.1103492998039881	4.900845791992623e-12	2_763
157	19.73201440104089	37.987633951146144	-0.3051038886677677	0.2726583490587235	Model 0	0.3897183045295733	0.0755066682938863	-0.034226288960834	1.5117437396411095e-06	2_764
158	19.247654345570886	49.8924057938912	-0.0785418380290443	0.1337987796036248	Model 0	0.4751834182635483	0.2723198380342032	0.1454823471148779	0.0117870934251465	2_767
159	20.45782649379484	128.6275066012851	-0.1630059407242586	-1.08015318187195	Model 0	0.7322212399232262	0.4967689781342672	0.440111711385762	0.2275114074216091	2_772
160	15.814380966342846	83.43584584335598	0.5834862555788833	0.701903931145281	Model 0	0.7137657868356446	0.4075637462434969	0.1743860116192009	0.0016513434039717	2_775
161	18.203029194140843	71.40517024352283	0.7278323338865932	2.260774301310854	Model 0	0.459305120903574	0.0756941209137294	0.0425148116237595	5.6373984800800176e-14	2_777
162	22.24289375866368	112.2470946612929	-0.7255091450513733	-0.390955410675013	Model 0	0.3262996948596144	0.1964560090406929	0.1345640507849209	9.790449449947757e-18	2_778
163	19.98409808121147	40.81387139482371	-0.8125377822061346	0.5069116097810573	Model 0	0.3933022922622373	0.1026890432183498	0.1548751966371099	1.5278678253915576e-14	2_789
164	19.37880745208932	58.77960605381009	-0.8396784016902288	0.0132618320373278	Model 0	0.3657217477774191	0.0303505201412503	-0.0530486302590166	8.962556076733732e-17	2_801
